our_game_id,our_player_id,our_shot_x,our_shot_y,our_distance,our_angle,our_xg,our_is_goal,our_is_rebound,our_is_slot_shot,our_has_pass,mp_shotID,mp_game_id,mp_xCord,mp_yCord,mp_shotDistance,mp_shotAngle,mp_xGoal,mp_goal,mp_shotRebound,mp_shotRush,mp_lastEventCategory,match_distance,xg_difference,xg_ratio
2025020178,8478109,80.0,-1.0,9.055385138137416,6.34019174590991,0.0949999988079071,False,False,0,False,15029,20178,80,-1,9.05538513814,-6.34019174591,0.198426,0,0,0,BLOCK,0.0,-0.10342600119209289,0.47876789739201064
2025020178,8477501,67.0,-23.0,31.827660925679098,46.27303002005671,0.0949999988079071,False,False,0,False,15030,20178,67,-23,31.8276609257,-46.2730300201,0.0318746,0,0,0,TAKE,0.0,0.0631253988079071,2.9804295209322498
2025020178,8478109,63.0,28.0,38.2099463490856,47.12109639666146,0.0937982052564621,False,False,0,False,15032,20178,63,28,38.2099463491,47.1210963967,0.0163433,0,0,0,SHOT,0.0,0.07745490525646209,5.739245149783831
2025020178,8470613,28.0,-40.0,72.94518489934754,33.25436657471205,0.0503580421209335,False,False,0,False,15037,20178,28,-40,72.9451848993,-33.2543665747,0.00688433,0,0,0,GIVE,0.0,0.0434737121209335,7.314879170657638
2025020167,8476854,33.0,-26.0,61.74139616173253,24.904768808095188,0.0450520515441894,False,False,0,False,14035,20167,33,-26,61.7413961617,-24.9047688081,0.0203824,0,0,0,FAC,0.0,0.0246696515441894,2.210340859966903
2025020179,8475314,75.0,26.0,29.5296461204668,61.69924423399363,0.0949999988079071,False,False,0,False,15103,20179,75,26,29.5296461205,61.699244234,0.0274,0,0,0,HIT,0.0,0.0675999988079071,3.467153241164493
2025020179,8477950,38.0,-41.0,65.43699259593154,38.79655209830817,0.0607349090278148,False,False,0,False,15104,20179,38,-41,65.4369925959,-38.7965520983,0.012957,0,0,0,MISS,0.0,0.0477779090278148,4.687420624204276
2025020179,8476429,32.0,-41.0,70.21395872616783,35.7273982227997,0.0287263263016939,False,False,0,False,15105,20179,32,-41,70.2139587262,-35.7273982228,0.010253,0,0,0,BLOCK,0.0,0.018473326301693897,2.801748395756744
2025020179,8481237,62.0,18.0,32.449961479175904,33.690067525979785,0.0949999988079071,False,False,0,True,15106,20179,62,18,32.4499614792,33.690067526,0.0838995,0,1,0,SHOT,0.0,0.011100498807907103,1.132307091316481
2025020179,8475151,83.0,19.0,19.92485884517128,72.47443162627712,0.0949999988079071,False,False,0,False,15109,20179,83,19,19.9248588452,72.4744316263,0.0209929,0,0,0,FAC,0.0,0.07400709880790711,4.525339462766322
2025020179,8485366,53.0,25.0,43.829214001622255,34.77783136636388,0.0949999988079071,False,False,0,False,15112,20179,53,25,43.8292140016,34.7778313664,0.0271962,0,0,0,TAKE,0.0,0.0678037988079071,3.493135026507641
2025020179,8476917,67.0,0.0,22.0,0.0,0.0949999988079071,False,False,0,False,15114,20179,67,0,22.0,0.0,0.174644,0,0,0,HIT,0.0,-0.07964400119209289,0.5439637136569656
2025020319,8483485,56.0,27.0,42.63801121065568,39.28940686250036,0.0949999988079071,False,False,0,False,26850,20319,56,27,42.6380112107,39.2894068625,0.0325268,0,0,0,BLOCK,0.0,0.0624731988079071,2.9206684582531053
2025020111,8478401,78.0,0.0,11.0,0.0,0.0949999988079071,False,False,0,True,9400,20111,78,0,11.0,0.0,0.187247,0,1,0,SHOT,0.0,-0.09224700119209289,0.5073512462571208
2025020180,8476885,35.0,-36.0,64.89992295835181,33.690067525979785,0.0710400491952896,False,False,0,False,15167,20180,35,-36,64.8999229584,-33.690067526,0.0140013,0,0,0,GIVE,0.0,0.0570387491952896,5.073818087983945
2025020180,8478873,73.0,-3.0,16.278820596099706,10.619655276155134,0.0949999988079071,True,False,0,False,15170,20180,73,-3,16.2788205961,-10.6196552762,0.166421,1,0,0,FAC,0.0,-0.07142100119209291,0.5708414130903378
2025020180,8475184,80.0,0.0,9.0,0.0,0.0949999988079071,False,True,0,True,15172,20180,80,0,9.0,0.0,0.163359,0,1,0,SHOT,0.0,-0.0683590011920929,0.5815412607074425
